Rg,Dmax,bond_mean,bond_min,bond_max,bond_std,CN,file,energy
4.468812519995863,13.092818842230459,5.951908322352344,2.5697878161668424,13.092818842230459,2.57924533360878,4.3,641.xyz,-1553.475963
3.4735771915632525,9.482214044575246,4.749331484682422,2.5981455739375683,9.482214044575246,1.6912895232643228,4.9,665.xyz,-1553.471863
3.34962679266207,9.324638120862168,4.582700196369684,2.593648135402121,9.324638120862168,1.6228902510995773,5.5,883.xyz,-1553.468841
3.5091566920146193,12.14735821,4.775741263678048,2.5748261500000003,12.14735821,1.7701349577893672,5.0,781.xyz,-1553.463381
3.233168682294431,7.65631484,4.4524888920954035,2.55514914,7.65631484,1.4812174989420612,5.4,257.xyz,-1553.461154
3.1736728985868803,7.196239971534772,4.391667309986121,2.601729600921779,7.196239971534772,1.3885376041835342,5.6,283.xyz,-1553.460688
3.2125006103120466,9.295015422155233,4.433422740737501,2.52442017,9.295015422155233,1.4430438891295112,5.7,715.xyz,-1553.448611
3.212806491151908,9.30316302,4.433831279926055,2.52408598,9.30316302,1.4432232705817416,6.1,565.xyz,-1553.448187
3.123764754191973,7.13960778,4.317605048761672,2.6017053833006782,7.13960778,1.3825001467996136,6.3,915.xyz,-1553.44653
3.36399793419173,8.722036177331791,4.612239993226079,2.5956957328905306,8.722036177331791,1.6015350887050468,5.6,623.xyz,-1553.446441
3.402283595588912,8.581430664747597,4.649808337211996,2.586366288082131,8.581430664747597,1.662339027640217,5.5,701.xyz,-1553.442527
3.237730419182949,7.571152687023413,4.465446645600413,2.59824832,7.571152687023413,1.4629800264584294,5.3,278.xyz,-1553.427102
4.541249717483032,13.033644166414847,6.039472090720049,2.584906620734792,13.033644166414847,2.641635699627688,4.2,644.xyz,-1553.415608
3.3229082152370304,9.011881662750195,4.5701678890745905,2.57010862039129,9.011881662750195,1.5400560720113639,5.5,775.xyz,-1553.403897
3.4833164165930617,7.736971837636855,4.781969300812752,2.583273401864584,7.736971837636855,1.6404663300072495,5.4,795.xyz,-1553.387938
3.699400780881556,11.270945136597044,4.995759664119554,2.5937155420901234,11.270945136597044,1.9683738580596166,4.8,755.xyz,-1553.379199
3.462911641149412,9.378312088752127,4.740197799684242,2.601906510000005,9.378312088752127,1.670634213347072,4.9,999.xyz,-1553.358472
3.3586003469983026,11.19589763849077,4.574732681458594,2.5769565958799694,11.19589763849077,1.683603602458359,4.9,93.xyz,-1553.349893
3.546446351481213,9.272083607946625,4.821215426432972,2.5515285475012313,9.272083607946625,1.8031868230239791,5.0,247.xyz,-1553.345388
3.2647013366836393,7.925534604953355,4.497926013660425,2.6151716610012574,7.925534604953355,1.489568003972316,5.4,846.xyz,-1553.343248
3.5105858619347674,10.236066350953138,4.777819786535355,2.5896083313671086,10.236066350953138,1.7704937197566106,5.2,983.xyz,-1553.339987
3.50561378525186,10.243635363491432,4.771839382917222,2.5966162229580583,10.243635363491432,1.7658511088954287,5.2,98.xyz,-1553.335317
3.505615553418836,10.24371636115034,4.771891300382483,2.5965678841898088,10.24371636115034,1.765717493810531,5.2,95.xyz,-1553.335312
3.614580809199251,10.015236843695122,4.892873073003382,2.5858794926217397,10.015236843695122,1.8932328079079956,5.2,220.xyz,-1553.331311
3.357925303039786,8.0812724134826,4.613705122882755,2.5761082677280447,8.0812724134826,1.570011110640708,5.1,922.xyz,-1553.33042
3.2660046436890933,7.912516779317084,4.500004537643543,2.6163454389998577,7.912516779317084,1.4893036149447172,5.4,844.xyz,-1553.324241
3.1946087159486316,7.661688226082407,4.421872420877399,2.570152922236711,7.661688226082407,1.3937660810620756,6.0,786.xyz,-1553.28887
3.7365792204160737,8.790323556058961,5.0847752555200465,2.555406162915511,8.790323556058961,1.8861388323555228,4.8,743.xyz,-1553.285688
3.5178800207474,9.521418036966347,4.833233313484171,2.578972632243735,9.521418036966347,1.6455238728725812,4.7,785.xyz,-1553.275921
3.322162279575189,9.69749846,4.530146028487106,2.584317,9.69749846,1.6514904399500305,6.0,201.xyz,-1553.274827
3.662028318129771,10.15728644305654,4.934157883197984,2.5858901209977705,10.15728644305654,1.9766586337961864,5.3,779.xyz,-1553.263822
3.3785993623561885,10.54876625043946,4.622865758612368,2.5956294727482776,10.54876625043946,1.6354291288645781,5.3,604.xyz,-1553.262867
3.787640049021223,10.651369658855872,5.11010676788146,2.594369336150093,10.651369658855872,2.02756210943784,4.8,226.xyz,-1553.261349
3.461505763023557,8.27837263699183,4.737943942746172,2.57877664,8.27837263699183,1.6708953119219876,5.2,854.xyz,-1553.238322
3.9310239223381402,10.585444816701544,5.3044357580353285,2.5944784173023328,10.585444816701544,2.1020804460116613,4.7,341.xyz,-1553.216216
4.541538745531822,13.632163483298958,6.049840723912576,2.587550038667303,13.632163483298958,2.618736762562396,4.1,658.xyz,-1553.215698
3.8482644110226976,10.629122626559871,5.180397553809894,2.5921009853116628,10.629122626559871,2.088918881803636,4.8,210.xyz,-1553.214181
3.2301161476271627,7.695736871498307,4.449391471317198,2.5990411883808426,7.695736871498307,1.4764717032586767,5.6,200.xyz,-1553.209933
3.1442118731133086,7.80780431,4.351017482912705,2.59602091,7.80780431,1.3752733739871037,5.7,242.xyz,-1553.209845
3.762354003796292,10.155073524015958,5.090965020421489,2.5878597862097807,10.155073524015958,1.975668583523633,4.9,253.xyz,-1553.182775
4.353598342159659,11.922567905090473,5.8246537211893585,2.583078558634734,11.922567905090473,2.4510823926998095,4.4,876.xyz,-1553.182352
3.7099401175489573,9.496966593233392,5.0175687939089695,2.585215430858753,9.496966593233392,1.9545401169729943,4.9,224.xyz,-1553.177031
4.141919317355904,10.756883159613954,5.559412507459218,2.5877039524930243,10.756883159613954,2.288521439055955,4.4,726.xyz,-1553.169269
3.4076027077888305,9.883191518519519,4.659629359481642,2.585039064635188,9.883191518519519,1.6577456321312287,5.5,824.xyz,-1553.156732
3.599588600945663,10.288768094616463,4.875189033430481,2.5794304029570334,10.288768094616463,1.8785848231012525,5.2,914.xyz,-1553.139074
3.1939730560368704,7.73387366,4.417940113899776,2.5706603600000006,7.73387366,1.4031870971102913,4.7,595.xyz,-1553.136735
3.2631041117733917,8.5022737554624,4.487666754159693,2.6006005503594753,8.5022737554624,1.5130828535363745,5.6,256.xyz,-1553.125801
3.1942066424036057,7.663465803538535,4.418571745183229,2.61671042,7.663465803538535,1.4023127891106646,5.5,953.xyz,-1553.124264
3.3873718059706737,9.108046348491227,4.643709271033368,2.58571588114714,9.108046348491227,1.6143344328032672,5.3,669.xyz,-1553.109806
4.22900362468457,11.930151050883032,5.570512497399714,2.568003614063539,11.930151050883032,2.579911057424369,4.8,191.xyz,-1553.108309
3.309078261534966,8.343995971648024,4.5711122566760425,2.6168959490302277,8.343995971648024,1.4727449740795273,5.4,814.xyz,-1553.104766
3.3086539345164545,8.342690271403548,4.570546798217583,2.6167582621872123,8.342690271403548,1.4724915299009136,5.4,813.xyz,-1553.104733
3.4745480460307796,9.433102929876256,4.754465704092921,2.5917821868055038,9.433102929876256,1.6809770790346323,4.5,478.xyz,-1553.103228
3.4746242235816305,9.433186034258313,4.754568906134606,2.591829844780051,9.433186034258313,1.6810168820865137,4.5,475.xyz,-1553.103227
3.474617656599297,9.433756508809985,4.754548741322258,2.5916935977589675,9.433756508809985,1.6810454898095613,4.5,474.xyz,-1553.103225
3.474486109960572,9.432738351629721,4.75437999655109,2.5916365287877974,9.432738351629721,1.680949833090883,4.5,529.xyz,-1553.103225
3.4744561086523813,9.432449715586815,4.7543366131463864,2.591675919931519,9.432449715586815,1.680941945040791,4.5,506.xyz,-1553.103221
3.4966911414229083,9.361674817742848,4.766971653957744,2.57175893,9.361674817742848,1.7414583880495162,5.0,174.xyz,-1553.048988
3.5505514416265873,9.308406201619405,4.827845493005044,2.5806355588580714,9.308406201619405,1.802450882924456,5.3,169.xyz,-1553.046909
3.5559866805588767,8.883023008193097,4.871765796358167,2.5882056007117056,8.883023008193097,1.7036175853235116,4.8,214.xyz,-1553.042783
3.1799446098766397,7.71693552,4.3865250775206555,2.56080492,7.71693552,1.434485804981499,5.1,619.xyz,-1553.033551
3.1798822182056203,7.71631374,4.386460328380226,2.5607038300000005,7.71631374,1.4343921307108467,5.1,613.xyz,-1553.033549
3.179836884662709,7.7166939,4.386389692946027,2.5607877400000003,7.7166939,1.4343965841027453,5.1,594.xyz,-1553.033548
4.491189847163478,11.950411078855131,5.998459241758673,2.5856607271158305,11.950411078855131,2.552959663328552,4.0,186.xyz,-1553.031473
4.290405097154269,13.264192525839116,5.726634560493097,2.5794934067257795,13.264192525839116,2.447442369878309,4.4,877.xyz,-1553.030095
3.2404121206451895,9.177896505686002,4.456702932745378,2.5590324,9.177896505686002,1.5018332515265516,5.3,79.xyz,-1553.021399
3.2379557918362334,9.175857545945929,4.453947050670692,2.553814340001629,9.175857545945929,1.4988366939159739,5.3,80.xyz,-1553.018636
3.237377214160019,9.176853957139588,4.453224828763027,2.5530421103601446,9.176853957139588,1.498348878493105,5.3,41.xyz,-1553.018359
3.268309603885342,7.83523692,4.502435559180809,2.56987304,7.83523692,1.492615214009065,5.4,203.xyz,-1553.012721
3.5760899680598763,10.921162632017909,4.847419603254028,2.583585507497933,10.921162632017909,1.8557036201184558,5.3,885.xyz,-1553.0026
4.948689821471523,14.659134567354462,6.460867563204794,2.566218991933133,14.659134567354462,3.1410227688370624,4.1,462.xyz,-1552.998814
3.4600225216151195,8.858059263630498,4.751695066905638,2.5945476102754084,8.858059263630498,1.6244937320455002,4.9,307.xyz,-1552.976783
4.493797261054449,13.848404864668227,5.990548082133446,2.5843300312707544,13.848404864668227,2.5811884877507865,4.2,643.xyz,-1552.9708
3.3527483868421104,8.709469856117767,4.598082986169784,2.5913170908551986,8.709469856117767,1.592507158000049,5.8,244.xyz,-1552.95631
3.3076878135151913,8.575827930681758,4.542515563721677,2.575551447779096,8.575827930681758,1.5529020721015787,5.7,887.xyz,-1552.954069
3.8717727961916903,11.001441022930317,5.248021792486602,2.576454152129524,11.001441022930317,2.0096600236225357,4.6,346.xyz,-1552.953984
3.390140665027355,9.141991757006972,4.645407214098585,2.5946747833940624,9.141991757006972,1.6217077946415221,5.2,251.xyz,-1552.917706
3.5609247191757416,9.442241081490542,4.839496175382955,2.603841789331552,9.442241081490542,1.8143118978710204,5.2,805.xyz,-1552.908974
3.371353834562277,9.675994386013338,4.626876665124611,2.571546392653603,9.675994386013338,1.591799442670916,5.2,929.xyz,-1552.90619
3.2203457073163833,9.586422709190819,4.43342436090848,2.597080798599963,9.586422709190819,1.4795837980349773,5.5,978.xyz,-1552.904167
3.361221906230185,8.80863816137238,4.576800124019445,2.5848415,8.80863816137238,1.689018687382773,6.0,728.xyz,-1552.903865
3.2230072363296403,9.572678732033326,4.437360851454397,2.604050253088155,9.572678732033326,1.4799858898038076,5.5,101.xyz,-1552.886542
3.2229571018733965,9.5718421955274,4.43730882342289,2.6043523205723598,9.5718421955274,1.4799116398358776,5.5,97.xyz,-1552.886527
4.077837986139599,11.962040039836124,5.464990799432757,2.5746825720058784,11.962040039836124,2.2735439706949263,4.4,647.xyz,-1552.882456
3.266280543095283,8.006964997449652,4.499204144095674,2.629478802259762,8.006964997449652,1.4930105726422396,5.2,986.xyz,-1552.882114
3.53658331885617,8.663921974629401,4.806361105935664,2.5897965692182936,8.663921974629401,1.8020539180621304,5.4,850.xyz,-1552.873748
3.274635422779573,8.014496953695652,4.511645877448291,2.63015226,8.014496953695652,1.4939997120489321,5.2,14.xyz,-1552.866415
3.4874480313458447,8.24828444904906,4.773575657430576,2.603011278192999,8.24828444904906,1.683066681166198,4.5,925.xyz,-1552.853189
3.487236777800668,8.24757118408814,4.773292258638805,2.6028552398151534,8.24757118408814,1.6829482985167747,4.5,926.xyz,-1552.853188
4.099850345234828,11.938980851980805,5.479585399429896,2.59972662,11.938980851980805,2.3215079856622043,4.4,416.xyz,-1552.851497
3.726812709816718,11.346816152227465,5.03268751076222,2.587343413786355,11.346816152227465,1.9831884824175365,4.4,129.xyz,-1552.849328
3.9844331163022666,12.113562510000001,5.342051601007715,2.582170472396514,12.113562510000001,2.2160489589587997,4.8,228.xyz,-1552.845255
4.076411874920206,13.018975649311873,5.483919375014524,2.578562088712903,13.018975649311873,2.2217216313719588,4.5,799.xyz,-1552.836919
3.828060512929665,12.44986011845372,5.121999582320835,2.5954727381433473,12.44986011845372,2.1541049396633665,5.0,694.xyz,-1552.832429
4.10778616559775,11.183141292269706,5.564238964243972,2.5691144278053915,11.183141292269706,2.141822612048873,4.3,982.xyz,-1552.831156
3.3407408230345474,8.39994585408818,4.587955336007758,2.58494272,8.39994585408818,1.5682805049676276,5.0,291.xyz,-1552.829693
3.332998655720413,10.278760890000001,4.591076951544693,2.5946031649251204,10.278760890000001,1.5235963726266046,5.0,621.xyz,-1552.82384
3.7399506731449077,12.349277523609489,5.069756516410622,2.5757245078508895,12.349277523609489,1.9401501322507277,4.6,939.xyz,-1552.819534
3.312948879455098,8.334493972690517,4.557859496653753,2.572820001387569,8.334493972690517,1.5312897092453983,5.2,295.xyz,-1552.805211
3.32368591647318,9.21564851016666,4.572465398894081,2.5929696180901805,9.21564851016666,1.536748546468798,5.2,984.xyz,-1552.800208
3.9082842433256073,10.19190794714909,5.279564156197055,2.593484827951224,10.19190794714909,2.0751142399415508,4.7,704.xyz,-1552.797933
3.7061331115893412,10.604043609022051,5.00018859276867,2.582998237729996,10.604043609022051,1.9838110979969896,4.9,168.xyz,-1552.790898
3.7591889662592437,10.255998847073743,5.070876749894754,2.5593889248217665,10.255998847073743,2.0144719544165057,5.1,178.xyz,-1552.788836
3.2846289221579266,10.73602733,4.490003843134336,2.5738037260998294,10.73602733,1.6020643186923298,5.8,840.xyz,-1552.781831
4.397960558159917,11.81386208531161,5.850922650301513,2.551841470300203,11.81386208531161,2.5536534830662823,4.5,654.xyz,-1552.778519
4.062338796160242,12.04126477577593,5.436230591774898,2.5819291326704437,12.04126477577593,2.2841112323324357,4.3,673.xyz,-1552.777499
3.268951476884623,10.16520422,4.49497325591897,2.51293716,10.16520422,1.517984661443463,5.9,997.xyz,-1552.75686
4.487540025870479,13.18778167519223,5.992950105111635,2.5679748155614224,13.18778167519223,2.552382962371186,4.1,642.xyz,-1552.752956
4.0351014615245155,11.422448258387092,5.422995666904913,2.5881697995735298,11.422448258387092,2.2124347254266294,4.4,875.xyz,-1552.747926
3.4387405296349893,8.355945464211711,4.719267058118548,2.586550447162506,8.355945464211711,1.6238843537804089,5.2,215.xyz,-1552.735692
3.24072457455707,9.66652568741993,4.456136893663625,2.5678311087687553,9.66652568741993,1.5049454003910976,5.3,703.xyz,-1552.735003
3.336556409726137,8.676228645031925,4.595262845549639,2.5547184682789084,8.676228645031925,1.527386245425133,5.3,964.xyz,-1552.730042
3.627905579578424,9.307265434546466,4.929173329397033,2.5556196,9.307265434546466,1.8520646459843728,5.4,193.xyz,-1552.727047
3.2739830098452964,10.24301888,4.491948135693048,2.49899782,10.24301888,1.5496069979474518,5.9,602.xyz,-1552.719953
3.277356107665429,10.26286202,4.495961518211242,2.50486336,10.26286202,1.5529932314945876,5.9,993.xyz,-1552.718875
3.7856933400099626,11.110990334662345,5.127728032017867,2.574185195468704,11.110990334662345,1.974448713459358,4.8,880.xyz,-1552.715048
3.390092784490466,7.580213884742447,4.672026027910296,2.5764889101231265,7.580213884742447,1.5426982236386793,4.8,778.xyz,-1552.705406
3.8679407782439776,11.513472899528006,5.212496611658497,2.5834808485305603,11.513472899528006,2.0855554746551426,4.7,773.xyz,-1552.69981
3.528435890076909,9.835583261787844,4.792087677629523,2.601962784788463,9.835583261787844,1.8064612330286336,4.8,736.xyz,-1552.69284
4.596801006216229,13.484561935173414,6.120594555438422,2.5845903212177586,13.484561935173414,2.6572383235194894,4.1,753.xyz,-1552.680513
3.5216330845048556,8.726775539075616,4.797915733708338,2.5872250783858144,8.726775539075616,1.762274728109673,5.5,284.xyz,-1552.678471
3.5113880918867966,9.298861193457874,4.802889478741673,2.58835911309291,9.298861193457874,1.7044394836329286,5.3,679.xyz,-1552.666983
3.6064600043826203,10.09170312,4.914864624817624,2.5886012300000023,10.09170312,1.8009427161431553,4.9,739.xyz,-1552.661507
4.199612008014632,12.85197506002516,5.591916754106506,2.5805359052511174,12.85197506002516,2.427232120607587,4.2,227.xyz,-1552.659573
3.726617552191032,9.919480854646423,5.077785072761641,2.5802816974804887,9.919480854646423,1.8632197704252027,4.9,981.xyz,-1552.649272
3.4278192342350855,10.0941785,4.670481343689581,2.62612568,10.0941785,1.7142919998841752,5.3,73.xyz,-1552.645581
3.4279857949368053,10.09584338,4.670675317872527,2.625970682072106,10.09584338,1.714465592101545,5.3,754.xyz,-1552.645556
3.427692696400371,10.09438622,4.670303330483589,2.6256678772232203,10.09438622,1.7142440613044494,5.3,75.xyz,-1552.645517
3.425311429615709,10.0523889,4.669222911711583,2.6105023,10.0523889,1.707114372831621,5.3,72.xyz,-1552.638205
4.0378922943115105,11.983181108495577,5.423986142565407,2.5779779627766453,11.983181108495577,2.2207544287280894,4.4,646.xyz,-1552.63572
3.7136546556968444,8.97812683195625,5.062088065373791,2.587800087343306,8.97812683195625,1.8513438565464846,4.6,35.xyz,-1552.632255
3.524302042875797,9.51438057933457,4.808431494035892,2.5902422757903745,9.51438057933457,1.744665950240527,4.8,664.xyz,-1552.621306
3.9946840384709925,11.855473961479332,5.30594896089411,2.5737925713263707,11.855473961479332,2.3388961982159007,4.9,1.xyz,-1552.612539
3.8014467240101,9.8905653139917,5.158912089453514,2.5815682583745154,9.8905653139917,1.9567652665998394,4.7,852.xyz,-1552.596598
3.6598629571688477,10.736831328986382,4.958690533508942,2.5838227007292636,10.736831328986382,1.9051621641480676,4.8,122.xyz,-1552.581328
3.3273404260837127,9.01804608,4.545169796993076,2.55963422,9.01804608,1.6319393347665891,5.5,202.xyz,-1552.578575
3.614298004257524,9.28465498,4.951177316819363,2.5831517298348743,9.28465498,1.7329215462332832,4.6,798.xyz,-1552.565967
3.466232123693142,8.21910257802772,4.733760677263775,2.589200735507954,8.21910257802772,1.7032383188845301,5.3,300.xyz,-1552.56552
3.514950374983484,9.561201044058864,4.801703715701591,2.5891851871534723,9.561201044058864,1.7232342031848626,5.1,724.xyz,-1552.559464
3.6070094595636255,9.25352692,4.942063987904289,2.582377787432868,9.25352692,1.7269227747949065,4.6,797.xyz,-1552.55817
3.78044712167294,11.04863563894535,5.17709843737766,2.585172863111125,11.04863563894535,1.8174143097481603,3.8,139.xyz,-1552.557847
3.689610802658607,10.041394949628552,4.978823003486462,2.5859927200000343,10.041394949628552,1.9726197699427066,4.8,221.xyz,-1552.55609
3.500260001588541,8.772356693160223,4.775765994629495,2.586937111925293,8.772356693160223,1.7323856883746873,5.1,897.xyz,-1552.553079
4.063923401238803,13.30810246315186,5.329513841000552,2.5947997292442264,13.30810246315186,2.5296997604912943,5.0,734.xyz,-1552.52874
3.560376921670552,11.802123910027348,4.8375237108784,2.581692529603252,11.802123910027348,1.8173222286176711,4.9,667.xyz,-1552.51333
3.2583789614695604,7.67304368079707,4.503535275887153,2.596540390143359,7.67304368079707,1.4424877214200278,5.1,192.xyz,-1552.512237
3.2138808809086474,7.751071236684857,4.444100042139687,2.5983194361160296,7.751071236684857,1.4162834992639797,4.7,326.xyz,-1552.507851
3.8002709290690087,11.19770673630422,5.118270745600146,2.5878878849899043,11.19770673630422,2.056672613160886,4.8,216.xyz,-1552.489716
3.282831622946834,10.131537943184373,4.508221377781327,2.55760093999454,10.131537943184373,1.5416990344810273,5.1,94.xyz,-1552.465157
4.492820467381228,11.934218257476774,5.992335321705761,2.56370248,11.934218257476774,2.5734075626404382,4.0,182.xyz,-1552.449509
3.4817035438787247,8.918030454436417,4.794416970845779,2.58788286947939,8.918030454436417,1.596095350978725,4.7,345.xyz,-1552.440825
3.2254590418187634,9.92282418,4.433672885681535,2.56428022,9.92282418,1.5022345143203961,5.5,994.xyz,-1552.440062
3.1616875283384775,7.665420149404576,4.369246655779324,2.579462581085299,7.665420149404576,1.4017130606350183,4.9,924.xyz,-1552.400677
3.2344186400028145,7.586008375929623,4.462425437827575,2.5913698800000002,7.586008375929623,1.4567300951768254,5.1,282.xyz,-1552.37699
4.083278941232784,12.744082183503965,5.415917870572084,2.573782583029274,12.744082183503965,2.408269650849649,4.9,668.xyz,-1552.37017
4.594618607031498,12.614286572674036,6.111558715989404,2.57314034,12.614286572674036,2.6701262967024912,3.9,233.xyz,-1552.367494
3.7884338991535076,10.720044500490697,5.095452310435584,2.570730540641553,10.720044500490697,2.0673860194511184,5.0,262.xyz,-1552.366152
3.479606694746545,8.137393852881655,4.776364574147481,2.5691689118115577,8.137393852881655,1.6402186853608405,4.5,258.xyz,-1552.351316
3.533957959990625,9.74863154,4.836124956109016,2.5839463530363846,9.74863154,1.7086825781349815,4.5,543.xyz,-1552.344691
3.492056108540883,9.493920004466345,4.748868435290713,2.595232625031183,9.493920004466345,1.7712423181807253,5.2,881.xyz,-1552.331671
4.824025387503096,14.588529451267322,6.387171983589428,2.567195717583029,14.588529451267322,2.8704431064749594,3.9,659.xyz,-1552.324414
3.2964703907403834,7.790371110359172,4.541291282810618,2.5638210153460204,7.790371110359172,1.505290101763329,5.4,845.xyz,-1552.316722
3.5198730221545644,8.99280058883099,4.803437118174433,2.5990376680651313,8.99280058883099,1.7395658533184797,5.3,893.xyz,-1552.314965
4.17638125786696,13.548534056942216,5.5764171832950415,2.574752166006804,13.548534056942216,2.3777437284501772,4.1,670.xyz,-1552.308032
3.6321698962655224,9.559425180000177,4.955662205975882,2.586032803866077,9.559425180000177,1.7978993638886045,4.8,837.xyz,-1552.301842
4.056817156791496,10.483667339011623,5.456358135168761,2.55423772,10.483667339011623,2.214019541984772,4.9,634.xyz,-1552.294437
4.05677220532606,10.484743607823564,5.456297718017858,2.5542084,10.484743607823564,2.2139949057998094,4.9,633.xyz,-1552.294435
3.681540830882937,10.688941110000163,4.999362453451267,2.5606891135453242,10.688941110000163,1.8866117230731732,5.3,493.xyz,-1552.291597
3.681859451557136,10.691149120000075,4.999744938212164,2.5607420470702906,10.691149120000075,1.8869086914206314,5.3,550.xyz,-1552.291594
4.055905733120203,10.52658806,5.4551743623580204,2.55359506,10.52658806,2.2134178780881073,4.9,496.xyz,-1552.287863
4.055910565098953,10.52425436,5.455186753848331,2.55377352,10.52425436,2.2134059155168333,4.9,456.xyz,-1552.287844
3.3286973694154636,9.177768190000002,4.581645433542828,2.5991319473180017,9.177768190000002,1.5322118809709613,5.0,768.xyz,-1552.277642
3.2975041879051665,7.790851242947102,4.542902721647849,2.564791214773015,7.790851242947102,1.5051941311861448,5.4,842.xyz,-1552.273042
3.2975096847784426,7.791053088251124,4.542903983477021,2.5647316617713183,7.791053088251124,1.5052157888079223,5.4,843.xyz,-1552.273041
3.8190258910267048,12.199502369286307,5.112219537085277,2.5828427747238325,12.199502369286307,2.143494735110295,4.7,663.xyz,-1552.234793
4.309477621862934,11.963813230104794,5.737061894678472,2.5939366142664313,11.963813230104794,2.493379492500252,4.3,230.xyz,-1552.23283
3.713189890949413,11.122057878634287,5.0144635622863865,2.576195730001963,11.122057878634287,1.9754996035093098,4.9,453.xyz,-1552.232624
3.4703999758768744,9.81160370061418,4.742504868152276,2.581654731391901,9.81160370061418,1.69673423693896,4.8,338.xyz,-1552.226529
4.422510135312922,11.5769015,5.9321110351477655,2.572018900000004,11.5769015,2.4531046147774798,3.9,609.xyz,-1552.21828
3.3085065259647606,9.363756066734997,4.550693758037172,2.5882339589370558,9.363756066734997,1.5323868263056832,5.2,100.xyz,-1552.217633
3.7905304650859195,12.25963058,5.086315784574195,2.5801945417294574,12.25963058,2.0979114245077617,5.0,222.xyz,-1552.210494
3.4739505897037866,9.698971236066972,4.773033122526284,2.5811898171914933,9.698971236066972,1.6245186409922907,4.7,972.xyz,-1552.207218
3.243359063803385,8.662740397158297,4.469144617799215,2.56700706,8.662740397158297,1.4779383250112912,5.5,48.xyz,-1552.19035
3.2654285043666555,9.30338122,4.503391543075534,2.588091772041616,9.30338122,1.4762809032569444,5.0,780.xyz,-1552.18403
4.140616496827412,11.942025578268359,5.54251972662383,2.5821436078703095,11.942025578268359,2.3244413958487966,4.3,672.xyz,-1552.177724
3.467562412507124,9.56581322259649,4.76667646471841,2.580479620000396,9.56581322259649,1.614364709005235,4.7,771.xyz,-1552.169721
3.778757954112838,10.993819444010013,5.112651216332823,2.589881175538262,10.993819444010013,1.9856045458109322,4.0,145.xyz,-1552.169405
3.31371037603505,9.663698111504896,4.55564288299505,2.612332947176073,9.663698111504896,1.541374683279321,5.1,714.xyz,-1552.155126
3.6628829319212874,10.464160477837357,4.940649592969282,2.5659842793224357,10.464160477837357,1.9636660632274905,5.1,951.xyz,-1552.132459
3.3605190550052266,7.571868739127372,4.624116715714208,2.56395514,7.571868739127372,1.5508468441318513,5.1,921.xyz,-1552.126797
3.4873692057289194,8.942387010000001,4.7933949004711085,2.5943522600546065,8.942387010000001,1.6250958509340827,4.6,218.xyz,-1552.124607
4.1810563200923205,11.94959363187776,5.612806598318046,2.57866550889164,11.94959363187776,2.3080365436277415,4.2,874.xyz,-1552.114348
3.61240168376362,10.868033973734237,4.8882651344730315,2.574586928842703,10.868033973734237,1.8963938560339315,5.3,702.xyz,-1552.112417
4.176452649172304,11.58159538,5.608004705727695,2.57109996,11.58159538,2.3021229036612785,4.2,231.xyz,-1552.110241
3.6952431448863043,10.501689222327292,5.005687864282041,2.578764244652243,10.501689222327292,1.9260339365190995,4.7,657.xyz,-1552.099703
3.4858009014962574,9.129450344170136,4.7847309501073045,2.577782262368307,9.129450344170136,1.6435373188942595,4.6,245.xyz,-1552.083989
4.4179354602911625,11.925589139675626,5.906495316972551,2.570880067009282,11.925589139675626,2.4973965024867955,4.1,180.xyz,-1552.075679
3.697006297140788,10.389890387739747,5.000131724721104,2.576882954139456,10.389890387739747,1.947582878774678,4.8,212.xyz,-1552.074969
3.454176314997795,9.79097531760615,4.743447486260913,2.555473572224612,9.79097531760615,1.6223924713927964,5.0,46.xyz,-1552.073648
3.6212055162323296,8.655377208412942,4.9518210982369135,2.5989242600000004,8.655377208412942,1.7613586633140956,4.9,298.xyz,-1552.069902
3.5613744431819314,9.642223562934218,4.840629976866957,2.5798126753938933,9.642223562934218,1.8131390549529638,5.1,882.xyz,-1552.063497
3.502501408070328,8.0785401,4.819172993551164,2.60466158,8.0785401,1.6173089224610018,4.7,306.xyz,-1552.054229
4.022097922237833,11.463484904664549,5.410683392852527,2.5881310535696676,11.463484904664549,2.1925374522955585,4.3,649.xyz,-1552.044407
3.8162094730637452,10.523226390556369,5.151982273090846,2.589278264965261,10.523226390556369,2.034395821670503,4.6,879.xyz,-1552.043035
3.5564243363844077,10.41167322,4.864531401328753,2.52556668,10.41167322,1.7261835611669791,5.1,558.xyz,-1552.032867
3.556483106324994,10.4120031,4.864610058884327,2.5255619000000418,10.4120031,1.72621698422167,5.1,381.xyz,-1552.032866
3.556513760236747,10.4116871,4.864645235268799,2.52570704,10.4116871,1.7262509923553497,5.1,497.xyz,-1552.032863
3.5564037883779105,10.41095764,4.864511632933843,2.52564924,10.41095764,1.7261499675436867,5.1,498.xyz,-1552.032863
3.556418940498126,10.41142912,4.864544900606557,2.52561206,10.41142912,1.7261217884991387,5.1,380.xyz,-1552.032862
3.556312997301423,10.41091488,4.864407854168049,2.52556172,10.41091488,1.7260480863046124,5.1,500.xyz,-1552.03286
3.9724408960866775,10.460168386440756,5.337952820306314,2.53306448,10.460168386440756,2.1801218473735084,4.9,211.xyz,-1552.032323
4.2962981390324915,13.859555826628284,5.709855097782193,2.5624579172163076,13.859555826628284,2.5079835326671067,4.7,648.xyz,-1552.022128
